# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
631,Pre-Flop,0,27212,-27212,RAISE,9,"['6h', '7d']","['8s', '2h']","['9d', '5d']",,,2,2
631,Pre-Flop,1,27212,-27212,DISCARD,0,"['6h', '7d']","['8s', '2h']","['9d', '5d']",,,91,91
631,Pre-Flop,1,27212,-27212,CALL,0,"['6h', '7d']","['9h', '2h']","['9d', '5d']",,8s,91,91
631,Pre-Flop,0,27212,-27212,CHECK,0,"['6h', '7d']","['9h', '2h']","['9d', '5d']",,8s,100,100
631,Flop,1,27212,-27212,FOLD,0,"['6h', '7d']","['9h', '2h']","['9d', '5d', '6d']",,8s,100,100
632,Pre-Flop,0,27312,-27312,RAISE,98,"['7d', 'Ah']","['5h', '6d']","['8d', '4s']",,,1,1
632,Pre-Flop,1,27312,-27312,DISCARD,0,"['7d', 'Ah']","['5h', '6d']","['8d', '4s']",,,2,2
632,Pre-Flop,1,27312,-27312,FOLD,0,"['7d', 'Ah']","['5s', '6d']","['8d', '4s']",,5h,2,2
633,Pre-Flop,1,27314,-27314,FOLD,0,"['9d', '4d']","['5h', '9h']","['3s', '6d']",,,1,1
634,Pre-Flop,0,27315,-27315,RAISE,98,"['5h', '6d']","['9d', '9h']","['2d', '5d']",,,1,1
634,Pre-Flop,1,27315,-27315,FOLD,0,"['5h', '6d']","['9d', '9h']","['2d', '5d']",,,2,2
635,Pre-Flop,1,27317,-27317,RAISE,33,"['9s', '8s']","['9d', '6d']","['5s', 'As']",,,1,1
635,Pre-Flop,0,27317,-27317,RAISE,65,"['9s', '8s']","['9d', '6d']","['5s', 'As']",,,2,2
635,Pre-Flop,1,27317,-27317,FOLD,0,"['9s', '8s']","['9d', '6d']","['5s', 'As']",,,35,35
636,Pre-Flop,0,27352,-27352,RAISE,98,"['5d', '4s']","['6s', 'As']","['2s', '3s']",,,1,1
636,Pre-Flop,1,27352,-27352,FOLD,0,"['5d', '4s']","['6s', 'As']","['2s', '3s']",,,2,2
637,Pre-Flop,1,27354,-27354,RAISE,88,"['2h', '7s']","['7h', '6s']","['5s', 'Ad']",,,1,1
637,Pre-Flop,0,27354,-27354,RAISE,10,"['2h', '7s']","['7h', '6s']","['5s', 'Ad']",,,2,2
637,Pre-Flop,1,27354,-27354,DISCARD,0,"['2h', '7s']","['7h', '6s']","['5s', 'Ad']",,,90,90
637,Pre-Flop,1,27354,-27354,CALL,0,"['2h', '7s']","['5h', '6s']","['5s', 'Ad']",,7h,90,90
637,Pre-Flop,0,27354,-27354,CHECK,0,"['2h', '7s']","['5h', '6s']","['5s', 'Ad']",,7h,100,100
637,Flop,1,27354,-27354,FOLD,0,"['2h', '7s']","['5h', '6s']","['5s', 'Ad', '4s']",,7h,100,100
638,Pre-Flop,0,27454,-27454,RAISE,98,"['9d', '7s']","['4s', '6s']","['Ah', '4d']",,,1,1
638,Pre-Flop,1,27454,-27454,CALL,0,"['9d', '7s']","['4s', '6s']","['Ah', '4d']",,,2,2
638,Flop,0,27454,-27454,CHECK,0,"['9d', '7s']","['4s', '6s']","['Ah', '4d', '7h']",,,100,100
638,Flop,1,27454,-27454,DISCARD,0,"['9d', '7s']","['4s', '6s']","['Ah', '4d', '7h']",,,100,100
638,Flop,1,27454,-27454,FOLD,0,"['9d', '7s']","['8s', '6s']","['Ah', '4d', '7h']",,4s,100,100
639,Pre-Flop,1,27554,-27554,CALL,0,"['5s', '8s']","['6d', '2s']","['6s', '7d']",,,1,1
639,Pre-Flop,0,27554,-27554,RAISE,98,"['5s', '8s']","['6d', '2s']","['6s', '7d']",,,2,2
639,Pre-Flop,1,27554,-27554,FOLD,0,"['5s', '8s']","['6d', '2s']","['6s', '7d']",,,2,2
640,Pre-Flop,0,27556,-27556,RAISE,98,"['6d', '6h']","['2d', 'Ah']","['9h', '9d']",,,1,1
640,Pre-Flop,1,27556,-27556,FOLD,0,"['6d', '6h']","['2d', 'Ah']","['9h', '9d']",,,2,2
641,Pre-Flop,1,27558,-27558,DISCARD,0,"['8h', '7h']","['Ah', '4h']","['7d', '8d']",,,1,1
641,Pre-Flop,1,27558,-27558,CALL,0,"['8h', '7h']","['Ah', '5h']","['7d', '8d']",,4h,1,1
641,Pre-Flop,0,27558,-27558,RAISE,98,"['8h', '7h']","['Ah', '5h']","['7d', '8d']",,4h,2,2
641,Pre-Flop,1,27558,-27558,CALL,0,"['8h', '7h']","['Ah', '5h']","['7d', '8d']",,4h,2,2
641,Pre-Flop,0,27558,-27558,CHECK,0,"['8h', '7h']","['Ah', '5h']","['7d', '8d']",,4h,100,100
641,Flop,1,27558,-27558,CHECK,0,"['8h', '7h']","['Ah', '5h']","['7d', '8d', '2s']",,4h,100,100
641,Flop,0,27558,-27558,CHECK,0,"['8h', '7h']","['Ah', '5h']","['7d', '8d', '2s']",,4h,100,100
641,Turn,1,27558,-27558,FOLD,0,"['8h', '7h']","['Ah', '5h']","['7d', '8d', '2s', '8s']",,4h,100,100
642,Pre-Flop,0,27658,-27658,RAISE,98,"['4h', '6d']","['5d', '2h']","['3h', '8s']",,,1,1
642,Pre-Flop,1,27658,-27658,DISCARD,0,"['4h', '6d']","['5d', '2h']","['3h', '8s']",,,2,2
642,Pre-Flop,1,27658,-27658,CALL,0,"['4h', '6d']","['9h', '2h']","['3h', '8s']",,5d,2,2
642,Flop,0,27658,-27658,CHECK,0,"['4h', '6d']","['9h', '2h']","['3h', '8s', 'Ad']",,5d,100,100
642,Flop,1,27658,-27658,CHECK,0,"['4h', '6d']","['9h', '2h']","['3h', '8s', 'Ad']",,5d,100,100
642,Turn,0,27658,-27658,CHECK,0,"['4h', '6d']","['9h', '2h']","['3h', '8s', 'Ad', '8d']",,5d,100,100
642,Turn,1,27658,-27658,FOLD,0,"['4h', '6d']","['9h', '2h']","['3h', '8s', 'Ad', '8d']",,5d,100,100
643,Pre-Flop,1,27758,-27758,CALL,0,"['6d', '6h']","['8d', '2d']","['4d', '3h']",,,1,1
643,Pre-Flop,0,27758,-27758,RAISE,98,"['6d', '6h']","['8d', '2d']","['4d', '3h']",,,2,2
643,Pre-Flop,1,27758,-27758,DISCARD,0,"['6d', '6h']","['8d', '2d']","['4d', '3h']",,,2,2
643,Pre-Flop,1,27758,-27758,FOLD,0,"['6d', '6h']","['8d', '3d']","['4d', '3h']",,2d,2,2
644,Pre-Flop,0,27760,-27760,RAISE,98,"['8s', 'Ad']","['7d', '5s']","['5h', '8d']",,,1,1
644,Pre-Flop,1,27760,-27760,CALL,0,"['8s', 'Ad']","['7d', '5s']","['5h', '8d']",,,2,2
644,Flop,0,27760,-27760,CHECK,0,"['8s', 'Ad']","['7d', '5s']","['5h', '8d', '6d']",,,100,100
644,Flop,1,27760,-27760,DISCARD,0,"['8s', 'Ad']","['7d', '5s']","['5h', '8d', '6d']",,,100,100
644,Flop,1,27760,-27760,FOLD,0,"['8s', 'Ad']","['7d', '3h']","['5h', '8d', '6d']",,5s,100,100
645,Pre-Flop,1,27860,-27860,DISCARD,0,"['4s', '7s']","['7h', '6h']","['9d', '4d']",,,1,1
645,Pre-Flop,1,27860,-27860,FOLD,0,"['4s', '7s']","['2h', '6h']","['9d', '4d']",,7h,1,1
646,Pre-Flop,0,27861,-27861,RAISE,98,"['8d', '4h']","['2h', '9h']","['Ah', '6h']",,,1,1
646,Pre-Flop,1,27861,-27861,CALL,0,"['8d', '4h']","['2h', '9h']","['Ah', '6h']",,,2,2
646,Flop,0,27861,-27861,CHECK,0,"['8d', '4h']","['2h', '9h']","['Ah', '6h', '7s']",,,100,100
646,Flop,1,27861,-27861,DISCARD,0,"['8d', '4h']","['2h', '9h']","['Ah', '6h', '7s']",,,100,100
646,Flop,1,27861,-27861,CHECK,0,"['8d', '4h']","['2h', 'As']","['Ah', '6h', '7s']",,9h,100,100
646,Turn,0,27861,-27861,CHECK,0,"['8d', '4h']","['2h', 'As']","['Ah', '6h', '7s', '6d']",,9h,100,100
646,Turn,1,27861,-27861,CHECK,0,"['8d', '4h']","['2h', 'As']","['Ah', '6h', '7s', '6d']",,9h,100,100
646,River,0,27861,-27861,CHECK,0,"['8d', '4h']","['2h', 'As']","['Ah', '6h', '7s', '6d', '5h']",,9h,100,100
646,River,1,27861,-27861,FOLD,0,"['8d', '4h']","['2h', 'As']","['Ah', '6h', '7s', '6d', '5h']",,9h,100,100
647,Pre-Flop,1,27961,-27961,CALL,0,"['As', '5h']","['9s', '6s']","['3d', '6d']",,,1,1
647,Pre-Flop,0,27961,-27961,RAISE,98,"['As', '5h']","['9s', '6s']","['3d', '6d']",,,2,2
647,Pre-Flop,1,27961,-27961,FOLD,0,"['As', '5h']","['9s', '6s']","['3d', '6d']",,,2,2
648,Pre-Flop,0,27963,-27963,RAISE,98,"['4s', '5h']","['2d', '3h']","['5s', '3d']",,,1,1
648,Pre-Flop,1,27963,-27963,FOLD,0,"['4s', '5h']","['2d', '3h']","['5s', '3d']",,,2,2
649,Pre-Flop,1,27965,-27965,FOLD,0,"['4h', '3d']","['8s', '5d']","['Ad', '4s']",,,1,1
650,Pre-Flop,0,27966,-27966,RAISE,98,"['7s', '4h']","['5d', 'As']","['9h', '3h']",,,1,1
650,Pre-Flop,1,27966,-27966,FOLD,0,"['7s', '4h']","['5d', 'As']","['9h', '3h']",,,2,2
651,Pre-Flop,1,27968,-27968,RAISE,95,"['5s', '4h']","['Ad', 'As']","['9d', '2s']",,,1,1
651,Pre-Flop,0,27968,-27968,RAISE,3,"['5s', '4h']","['Ad', 'As']","['9d', '2s']",,,2,2
651,Pre-Flop,1,27968,-27968,FOLD,0,"['5s', '4h']","['Ad', 'As']","['9d', '2s']",,,97,97
652,Pre-Flop,0,28065,-28065,RAISE,98,"['7h', '9s']","['4s', '3s']","['9d', '2s']",,,1,1
652,Pre-Flop,1,28065,-28065,DISCARD,0,"['7h', '9s']","['4s', '3s']","['9d', '2s']",,,2,2
652,Pre-Flop,1,28065,-28065,CALL,0,"['7h', '9s']","['4s', '6d']","['9d', '2s']",,3s,2,2
652,Flop,0,28065,-28065,CHECK,0,"['7h', '9s']","['4s', '6d']","['9d', '2s', '6s']",,3s,100,100
652,Flop,1,28065,-28065,CHECK,0,"['7h', '9s']","['4s', '6d']","['9d', '2s', '6s']",,3s,100,100
652,Turn,0,28065,-28065,CHECK,0,"['7h', '9s']","['4s', '6d']","['9d', '2s', '6s', '4h']",,3s,100,100
652,Turn,1,28065,-28065,CHECK,0,"['7h', '9s']","['4s', '6d']","['9d', '2s', '6s', '4h']",,3s,100,100
652,River,0,28065,-28065,CHECK,0,"['7h', '9s']","['4s', '6d']","['9d', '2s', '6s', '4h', '7s']",,3s,100,100
652,River,1,28065,-28065,FOLD,0,"['7h', '9s']","['4s', '6d']","['9d', '2s', '6s', '4h', '7s']",,3s,100,100
653,Pre-Flop,1,28165,-28165,FOLD,0,"['6d', '2h']","['7s', 'Ad']","['8d', '8s']",,,1,1
654,Pre-Flop,0,28166,-28166,RAISE,98,"['Ah', '3s']","['2d', '5h']","['4s', '7h']",,,1,1
654,Pre-Flop,1,28166,-28166,DISCARD,0,"['Ah', '3s']","['2d', '5h']","['4s', '7h']",,,2,2
654,Pre-Flop,1,28166,-28166,CALL,0,"['Ah', '3s']","['2d', '9s']","['4s', '7h']",,5h,2,2
654,Flop,0,28166,-28166,CHECK,0,"['Ah', '3s']","['2d', '9s']","['4s', '7h', '6s']",,5h,100,100
654,Flop,1,28166,-28166,FOLD,0,"['Ah', '3s']","['2d', '9s']","['4s', '7h', '6s']",,5h,100,100
655,Pre-Flop,1,28266,-28266,CALL,0,"['2h', '9s']","['6s', '9h']","['6h', '2s']",,,1,1
655,Pre-Flop,0,28266,-28266,RAISE,98,"['2h', '9s']","['6s', '9h']","['6h', '2s']",,,2,2
655,Pre-Flop,1,28266,-28266,DISCARD,0,"['2h', '9s']","['6s', '9h']","['6h', '2s']",,,2,2
655,Pre-Flop,1,28266,-28266,FOLD,0,"['2h', '9s']","['6s', 'Ah']","['6h', '2s']",,9h,2,2
656,Pre-Flop,0,28268,-28268,RAISE,98,"['7h', '5d']","['6d', '4h']","['3s', '5s']",,,1,1
656,Pre-Flop,1,28268,-28268,FOLD,0,"['7h', '5d']","['6d', '4h']","['3s', '5s']",,,2,2
657,Pre-Flop,1,28270,-28270,CALL,0,"['2h', '4h']","['8h', '6h']","['Ad', 'Ah']",,,1,1
657,Pre-Flop,0,28270,-28270,RAISE,98,"['2h', '4h']","['8h', '6h']","['Ad', 'Ah']",,,2,2
657,Pre-Flop,1,28270,-28270,CALL,0,"['2h', '4h']","['8h', '6h']","['Ad', 'Ah']",,,2,2
657,Pre-Flop,0,28270,-28270,CHECK,0,"['2h', '4h']","['8h', '6h']","['Ad', 'Ah']",,,100,100
657,Flop,1,28270,-28270,CHECK,0,"['2h', '4h']","['8h', '6h']","['Ad', 'Ah', '3h']",,,100,100
657,Flop,0,28270,-28270,CHECK,0,"['2h', '4h']","['8h', '6h']","['Ad', 'Ah', '3h']",,,100,100
657,Turn,1,28270,-28270,CHECK,0,"['2h', '4h']","['8h', '6h']","['Ad', 'Ah', '3h', '7s']",,,100,100
657,Turn,0,28270,-28270,CHECK,0,"['2h', '4h']","['8h', '6h']","['Ad', 'Ah', '3h', '7s']",,,100,100
657,River,1,28270,-28270,CHECK,0,"['2h', '4h']","['8h', '6h']","['Ad', 'Ah', '3h', '7s', '5h']",,,100,100
657,River,0,28270,-28270,CHECK,0,"['2h', '4h']","['8h', '6h']","['Ad', 'Ah', '3h', '7s', '5h']",,,100,100
658,Pre-Flop,0,28370,-28370,RAISE,98,"['4h', '3d']","['5d', 'Ad']","['9h', '7h']",,,1,1
658,Pre-Flop,1,28370,-28370,DISCARD,0,"['4h', '3d']","['5d', 'Ad']","['9h', '7h']",,,2,2
658,Pre-Flop,1,28370,-28370,FOLD,0,"['4h', '3d']","['6s', 'Ad']","['9h', '7h']",,5d,2,2
659,Pre-Flop,1,28372,-28372,DISCARD,0,"['6h', '2d']","['7d', '5h']","['5d', 'Ad']",,,1,1
659,Pre-Flop,1,28372,-28372,CALL,0,"['6h', '2d']","['7d', '8d']","['5d', 'Ad']",,5h,1,1
659,Pre-Flop,0,28372,-28372,RAISE,98,"['6h', '2d']","['7d', '8d']","['5d', 'Ad']",,5h,2,2
659,Pre-Flop,1,28372,-28372,FOLD,0,"['6h', '2d']","['7d', '8d']","['5d', 'Ad']",,5h,2,2
660,Pre-Flop,0,28374,-28374,RAISE,98,"['4d', 'As']","['2d', '7d']","['4s', '9h']",,,1,1
660,Pre-Flop,1,28374,-28374,CALL,0,"['4d', 'As']","['2d', '7d']","['4s', '9h']",,,2,2
660,Flop,0,28374,-28374,CHECK,0,"['4d', 'As']","['2d', '7d']","['4s', '9h', '3s']",,,100,100
660,Flop,1,28374,-28374,FOLD,0,"['4d', 'As']","['2d', '7d']","['4s', '9h', '3s']",,,100,100
661,Pre-Flop,1,28474,-28474,CALL,0,"['6s', '6h']","['4h', 'Ad']","['3s', '3h']",,,1,1
661,Pre-Flop,0,28474,-28474,RAISE,98,"['6s', '6h']","['4h', 'Ad']","['3s', '3h']",,,2,2
661,Pre-Flop,1,28474,-28474,DISCARD,0,"['6s', '6h']","['4h', 'Ad']","['3s', '3h']",,,2,2
661,Pre-Flop,1,28474,-28474,FOLD,0,"['6s', '6h']","['5h', 'Ad']","['3s', '3h']",,4h,2,2
662,Pre-Flop,0,28476,-28476,RAISE,98,"['3s', '2s']","['8d', '2d']","['7h', '4d']",,,1,1
662,Pre-Flop,1,28476,-28476,DISCARD,0,"['3s', '2s']","['8d', '2d']","['7h', '4d']",,,2,2
662,Pre-Flop,1,28476,-28476,CALL,0,"['3s', '2s']","['8d', '3h']","['7h', '4d']",,2d,2,2
662,Flop,0,28476,-28476,CHECK,0,"['3s', '2s']","['8d', '3h']","['7h', '4d', '8s']",,2d,100,100
662,Flop,1,28476,-28476,CHECK,0,"['3s', '2s']","['8d', '3h']","['7h', '4d', '8s']",,2d,100,100
662,Turn,0,28476,-28476,CHECK,0,"['3s', '2s']","['8d', '3h']","['7h', '4d', '8s', '3d']",,2d,100,100
662,Turn,1,28476,-28476,CHECK,0,"['3s', '2s']","['8d', '3h']","['7h', '4d', '8s', '3d']",,2d,100,100
662,River,0,28476,-28476,CHECK,0,"['3s', '2s']","['8d', '3h']","['7h', '4d', '8s', '3d', 'Ad']",,2d,100,100
662,River,1,28476,-28476,FOLD,0,"['3s', '2s']","['8d', '3h']","['7h', '4d', '8s', '3d', 'Ad']",,2d,100,100
663,Pre-Flop,1,28576,-28576,DISCARD,0,"['9h', '7h']","['Ad', '3d']","['5h', '7s']",,,1,1
663,Pre-Flop,1,28576,-28576,FOLD,0,"['9h', '7h']","['Ad', '8h']","['5h', '7s']",,3d,1,1
664,Pre-Flop,0,28577,-28577,RAISE,98,"['7h', 'As']","['8s', '7d']","['9d', '9s']",,,1,1
664,Pre-Flop,1,28577,-28577,FOLD,0,"['7h', 'As']","['8s', '7d']","['9d', '9s']",,,2,2
665,Pre-Flop,1,28579,-28579,CALL,0,"['Ad', '7s']","['5s', '4s']","['8d', '6h']",,,1,1
665,Pre-Flop,0,28579,-28579,RAISE,98,"['Ad', '7s']","['5s', '4s']","['8d', '6h']",,,2,2
665,Pre-Flop,1,28579,-28579,DISCARD,0,"['Ad', '7s']","['5s', '4s']","['8d', '6h']",,,2,2
665,Pre-Flop,1,28579,-28579,CALL,0,"['Ad', '7s']","['5s', '7d']","['8d', '6h']",,4s,2,2
665,Pre-Flop,0,28579,-28579,CHECK,0,"['Ad', '7s']","['5s', '7d']","['8d', '6h']",,4s,100,100
665,Flop,1,28579,-28579,FOLD,0,"['Ad', '7s']","['5s', '7d']","['8d', '6h', 'Ah']",,4s,100,100
666,Pre-Flop,0,28679,-28679,RAISE,98,"['2h', '6s']","['2s', '7s']","['Ad', '7h']",,,1,1
666,Pre-Flop,1,28679,-28679,CALL,0,"['2h', '6s']","['2s', '7s']","['Ad', '7h']",,,2,2
666,Flop,0,28679,-28679,CHECK,0,"['2h', '6s']","['2s', '7s']","['Ad', '7h', '5s']",,,100,100
666,Flop,1,28679,-28679,DISCARD,0,"['2h', '6s']","['2s', '7s']","['Ad', '7h', '5s']",,,100,100
666,Flop,1,28679,-28679,FOLD,0,"['2h', '6s']","['2s', '9d']","['Ad', '7h', '5s']",,7s,100,100
667,Pre-Flop,1,28779,-28779,CALL,0,"['Ad', '3s']","['9d', '7h']","['8d', '3d']",,,1,1
667,Pre-Flop,0,28779,-28779,RAISE,98,"['Ad', '3s']","['9d', '7h']","['8d', '3d']",,,2,2
667,Pre-Flop,1,28779,-28779,CALL,0,"['Ad', '3s']","['9d', '7h']","['8d', '3d']",,,2,2
667,Pre-Flop,0,28779,-28779,CHECK,0,"['Ad', '3s']","['9d', '7h']","['8d', '3d']",,,100,100
667,Flop,1,28779,-28779,DISCARD,0,"['Ad', '3s']","['9d', '7h']","['8d', '3d', '4d']",,,100,100
667,Flop,1,28779,-28779,FOLD,0,"['Ad', '3s']","['7s', '7h']","['8d', '3d', '4d']",,9d,100,100
668,Pre-Flop,0,28879,-28879,RAISE,98,"['6h', '8d']","['As', '8s']","['Ad', '9h']",,,1,1
668,Pre-Flop,1,28879,-28879,FOLD,0,"['6h', '8d']","['As', '8s']","['Ad', '9h']",,,2,2
669,Pre-Flop,1,28881,-28881,DISCARD,0,"['2h', '8d']","['4s', '5d']","['5h', 'Ah']",,,1,1
669,Pre-Flop,1,28881,-28881,FOLD,0,"['2h', '8d']","['4s', '7h']","['5h', 'Ah']",,5d,1,1
670,Pre-Flop,0,28882,-28882,RAISE,98,"['5d', '5h']","['9s', 'As']","['7d', 'Ah']",,,1,1
670,Pre-Flop,1,28882,-28882,CALL,0,"['5d', '5h']","['9s', 'As']","['7d', 'Ah']",,,2,2
670,Flop,0,28882,-28882,CHECK,0,"['5d', '5h']","['9s', 'As']","['7d', 'Ah', '2h']",,,100,100
670,Flop,1,28882,-28882,FOLD,0,"['5d', '5h']","['9s', 'As']","['7d', 'Ah', '2h']",,,100,100
671,Pre-Flop,1,28982,-28982,FOLD,0,"['8d', '4d']","['7s', '2s']","['5d', '8s']",,,1,1
672,Pre-Flop,0,28983,-28983,RAISE,98,"['8d', '8s']","['As', '9h']","['3d', '6h']",,,1,1
672,Pre-Flop,1,28983,-28983,CALL,0,"['8d', '8s']","['As', '9h']","['3d', '6h']",,,2,2
672,Flop,0,28983,-28983,CHECK,0,"['8d', '8s']","['As', '9h']","['3d', '6h', '4h']",,,100,100
672,Flop,1,28983,-28983,FOLD,0,"['8d', '8s']","['As', '9h']","['3d', '6h', '4h']",,,100,100
673,Pre-Flop,1,29083,-29083,CALL,0,"['6s', '9h']","['4s', '3h']","['2s', '2d']",,,1,1
673,Pre-Flop,0,29083,-29083,RAISE,98,"['6s', '9h']","['4s', '3h']","['2s', '2d']",,,2,2
673,Pre-Flop,1,29083,-29083,DISCARD,0,"['6s', '9h']","['4s', '3h']","['2s', '2d']",,,2,2
673,Pre-Flop,1,29083,-29083,FOLD,0,"['6s', '9h']","['4d', '3h']","['2s', '2d']",,4s,2,2
674,Pre-Flop,0,29085,-29085,RAISE,98,"['5s', '3s']","['6h', '6d']","['5h', '4s']",,,1,1
674,Pre-Flop,1,29085,-29085,FOLD,0,"['5s', '3s']","['6h', '6d']","['5h', '4s']",,,2,2
675,Pre-Flop,1,29087,-29087,DISCARD,0,"['8s', '5d']","['9d', '2s']","['3h', '4d']",,,1,1
675,Pre-Flop,1,29087,-29087,RAISE,61,"['8s', '5d']","['9d', '5h']","['3h', '4d']",,2s,1,1
675,Pre-Flop,0,29087,-29087,RAISE,37,"['8s', '5d']","['9d', '5h']","['3h', '4d']",,2s,2,2
675,Pre-Flop,1,29087,-29087,FOLD,0,"['8s', '5d']","['9d', '5h']","['3h', '4d']",,2s,63,63
676,Pre-Flop,0,29150,-29150,RAISE,98,"['6s', '4h']","['7d', '2h']","['As', '3d']",,,1,1
676,Pre-Flop,1,29150,-29150,FOLD,0,"['6s', '4h']","['7d', '2h']","['As', '3d']",,,2,2
677,Pre-Flop,1,29152,-29152,CALL,0,"['9h', '3d']","['Ad', '8d']","['7s', '8h']",,,1,1
677,Pre-Flop,0,29152,-29152,RAISE,98,"['9h', '3d']","['Ad', '8d']","['7s', '8h']",,,2,2
677,Pre-Flop,1,29152,-29152,DISCARD,0,"['9h', '3d']","['Ad', '8d']","['7s', '8h']",,,2,2
677,Pre-Flop,1,29152,-29152,CALL,0,"['9h', '3d']","['Ad', '6h']","['7s', '8h']",,8d,2,2
677,Pre-Flop,0,29152,-29152,CHECK,0,"['9h', '3d']","['Ad', '6h']","['7s', '8h']",,8d,100,100
677,Flop,1,29152,-29152,FOLD,0,"['9h', '3d']","['Ad', '6h']","['7s', '8h', '2s']",,8d,100,100
678,Pre-Flop,0,29252,-29252,RAISE,98,"['9d', '7h']","['5d', '3s']","['8d', '3h']",,,1,1
678,Pre-Flop,1,29252,-29252,DISCARD,0,"['9d', '7h']","['5d', '3s']","['8d', '3h']",,,2,2
678,Pre-Flop,1,29252,-29252,FOLD,0,"['9d', '7h']","['5d', 'Ad']","['8d', '3h']",,3s,2,2
679,Pre-Flop,1,29254,-29254,DISCARD,0,"['2h', '7s']","['9d', 'As']","['8s', '4s']",,,1,1
679,Pre-Flop,1,29254,-29254,FOLD,0,"['2h', '7s']","['9h', 'As']","['8s', '4s']",,9d,1,1
680,Pre-Flop,0,29255,-29255,RAISE,98,"['7d', '4h']","['3d', '6d']","['Ah', '7s']",,,1,1
680,Pre-Flop,1,29255,-29255,FOLD,0,"['7d', '4h']","['3d', '6d']","['Ah', '7s']",,,2,2
681,Pre-Flop,1,29257,-29257,CALL,0,"['5d', 'Ad']","['4d', '6d']","['7h', '4h']",,,1,1
681,Pre-Flop,0,29257,-29257,RAISE,98,"['5d', 'Ad']","['4d', '6d']","['7h', '4h']",,,2,2
681,Pre-Flop,1,29257,-29257,FOLD,0,"['5d', 'Ad']","['4d', '6d']","['7h', '4h']",,,2,2
682,Pre-Flop,0,29259,-29259,RAISE,98,"['3s', '7h']","['7s', '6h']","['As', '5s']",,,1,1
682,Pre-Flop,1,29259,-29259,FOLD,0,"['3s', '7h']","['7s', '6h']","['As', '5s']",,,2,2
683,Pre-Flop,1,29261,-29261,CALL,0,"['3s', '2h']","['8s', '5h']","['3d', 'Ad']",,,1,1
683,Pre-Flop,0,29261,-29261,RAISE,98,"['3s', '2h']","['8s', '5h']","['3d', 'Ad']",,,2,2
683,Pre-Flop,1,29261,-29261,CALL,0,"['3s', '2h']","['8s', '5h']","['3d', 'Ad']",,,2,2
683,Pre-Flop,0,29261,-29261,CHECK,0,"['3s', '2h']","['8s', '5h']","['3d', 'Ad']",,,100,100
683,Flop,1,29261,-29261,DISCARD,0,"['3s', '2h']","['8s', '5h']","['3d', 'Ad', 'Ah']",,,100,100
683,Flop,1,29261,-29261,FOLD,0,"['3s', '2h']","['9s', '5h']","['3d', 'Ad', 'Ah']",,8s,100,100
684,Pre-Flop,0,29361,-29361,RAISE,98,"['3h', '2s']","['As', '4h']","['6d', 'Ad']",,,1,1
684,Pre-Flop,1,29361,-29361,FOLD,0,"['3h', '2s']","['As', '4h']","['6d', 'Ad']",,,2,2
685,Pre-Flop,1,29363,-29363,CALL,0,"['3s', '9d']","['7s', '8d']","['6s', '8s']",,,1,1
685,Pre-Flop,0,29363,-29363,RAISE,98,"['3s', '9d']","['7s', '8d']","['6s', '8s']",,,2,2
685,Pre-Flop,1,29363,-29363,DISCARD,0,"['3s', '9d']","['7s', '8d']","['6s', '8s']",,,2,2
685,Pre-Flop,1,29363,-29363,CALL,0,"['3s', '9d']","['8h', '8d']","['6s', '8s']",,7s,2,2
685,Pre-Flop,0,29363,-29363,CHECK,0,"['3s', '9d']","['8h', '8d']","['6s', '8s']",,7s,100,100
685,Flop,1,29363,-29363,FOLD,0,"['3s', '9d']","['8h', '8d']","['6s', '8s', '2h']",,7s,100,100
686,Pre-Flop,0,29463,-29463,RAISE,98,"['4s', '6d']","['3s', '7d']","['9h', '6s']",,,1,1
686,Pre-Flop,1,29463,-29463,CALL,0,"['4s', '6d']","['3s', '7d']","['9h', '6s']",,,2,2
686,Flop,0,29463,-29463,CHECK,0,"['4s', '6d']","['3s', '7d']","['9h', '6s', '8s']",,,100,100
686,Flop,1,29463,-29463,CHECK,0,"['4s', '6d']","['3s', '7d']","['9h', '6s', '8s']",,,100,100
686,Turn,0,29463,-29463,CHECK,0,"['4s', '6d']","['3s', '7d']","['9h', '6s', '8s', '5d']",,,100,100
686,Turn,1,29463,-29463,CHECK,0,"['4s', '6d']","['3s', '7d']","['9h', '6s', '8s', '5d']",,,100,100
686,River,0,29463,-29463,CHECK,0,"['4s', '6d']","['3s', '7d']","['9h', '6s', '8s', '5d', '8d']",,,100,100
686,River,1,29463,-29463,FOLD,0,"['4s', '6d']","['3s', '7d']","['9h', '6s', '8s', '5d', '8d']",,,100,100
687,Pre-Flop,1,29563,-29563,FOLD,0,"['6d', 'Ad']","['6h', '4s']","['9s', '9d']",,,1,1
688,Pre-Flop,0,29564,-29564,RAISE,98,"['8d', '5s']","['9s', '9d']","['As', '6h']",,,1,1
688,Pre-Flop,1,29564,-29564,CALL,0,"['8d', '5s']","['9s', '9d']","['As', '6h']",,,2,2
688,Flop,0,29564,-29564,CHECK,0,"['8d', '5s']","['9s', '9d']","['As', '6h', 'Ah']",,,100,100
688,Flop,1,29564,-29564,CHECK,0,"['8d', '5s']","['9s', '9d']","['As', '6h', 'Ah']",,,100,100
